🌴林中小屋🏡免费直播接口,#genre#
青海卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.44:8184
甘肃卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.49:8188
山西卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.42:8172
河北卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.37:8292
天津卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.23:8144
内蒙古卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.43:8176
辽宁卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.24:8116
黑龙江卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.28:8196
吉林卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.40:8200
三沙卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.155:4120
兵团卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.144:4120




🇨🇳地方城市频道🇨🇳,#genre#
北京卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.225:8000
北京新闻,http://unraid.jimin.codetech.top:8888/udp/239.3.1.159:8000
北京文艺,http://unraid.jimin.codetech.top:8888/udp/239.3.1.242:8000
北京影视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.158:8000
北京体育休闲,http://unraid.jimin.codetech.top:8888/udp/239.3.1.243:8000
北京纪实科教,http://unraid.jimin.codetech.top:8888/udp/239.3.1.115:8000
北京财经,http://unraid.jimin.codetech.top:8888/udp/239.3.1.116:8000
北京生活,http://unraid.jimin.codetech.top:8888/udp/239.3.1.117:8000
北京卡酷动画,http://unraid.jimin.codetech.top:8888/udp/239.3.1.189:8000
北京朝阳电视台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.163:8001
北京密云电视台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.154:8001
北京房山电视台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.96:8001
北京通州融媒,http://unraid.jimin.codetech.top:8888/udp/239.3.1.221:8001
北京IPTV4K[4K],http://unraid.jimin.codetech.top:8888/udp/239.3.1.249:8001
北京IPTV淘精彩,http://unraid.jimin.codetech.top:8888/udp/239.3.1.178:8001
北京IPTV淘娱乐,http://unraid.jimin.codetech.top:8888/udp/239.3.1.100:8001
北京IPTV淘剧场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.95:8001
北京IPTV淘BABY,http://unraid.jimin.codetech.top:8888/udp/239.3.1.238:8001
北京IPTV淘电影,http://unraid.jimin.codetech.top:8888/udp/239.3.1.250:8001
北京IPTV萌宠TV,http://unraid.jimin.codetech.top:8888/udp/239.3.1.102:8001
北京文艺,http://unraid.jimin.codetech.top:8888/udp/239.3.1.226:8000
北京纪实科教,http://unraid.jimin.codetech.top:8888/udp/239.3.1.227:8000
北京影视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.228:8000
北京财经,http://unraid.jimin.codetech.top:8888/udp/239.3.1.229:8000
北京冬奥纪实,http://unraid.jimin.codetech.top:8888/udp/239.3.1.230:8000
北京生活,http://unraid.jimin.codetech.top:8888/udp/239.3.1.231:8000
北京青年,http://unraid.jimin.codetech.top:8888/udp/239.3.1.232:8000
北京新闻,http://unraid.jimin.codetech.top:8888/udp/239.3.1.233:8000
北京卡酷少儿,http://unraid.jimin.codetech.top:8888/udp/239.3.1.234:8000
北京国际频道,http://unraid.jimin.codetech.top:8888/udp/239.3.1.235:8000
安徽｜卫视,http://mywlkj.ddns.net:754/tv/qqcloud.php?id=24
安徽｜卫视,http://mywlkj.ddns.net:754/tv/bst8m.php?id=34
安徽｜国际,http://api2.52tb.xyz/info?id=586&token=20230405tndmhg
安徽｜影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
安徽｜影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽｜影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
安徽｜经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
安徽｜经济生活,http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv
安徽｜综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽｜综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
安徽｜综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
安徽｜导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
安徽｜合肥公共,http://api2.52tb.xyz/info?id=588&token=20230405tndmhg
安徽｜合肥新闻,http://api2.52tb.xyz/info?id=587&token=20230405tndmhg
安徽｜固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
安徽｜歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
安徽｜宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
安徽｜宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
安徽｜宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
安徽｜宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
安徽｜肥西新闻,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv
安徽｜肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
安徽｜肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8?zanhd

北京｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225931/index.m3u8
北京｜石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8?zbeid
北京｜房山无线,http://live.funhillrm.com/2/sd/live.m3u8?zbeid

重庆｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225963/index.m3u8
重庆｜卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS
重庆｜卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS
重庆｜卫视,http://mywlkj.ddns.net:754/tv/qqcloud.php?id=39
重庆｜璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
重庆｜万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8

福建｜东南卫视,http://mywlkj.ddns.net:754/tv/qqcloud.php?id=19
福建｜云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
福建｜云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
福建｜建宁综合,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
福建｜漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
福建｜漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
福建｜龙岩公共,http://live.lytv.net.cn/ggpd/sd/live.m3u8
福建｜龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8

甘肃｜卫视,http://mywlkj.ddns.net:754/tv/bst8m.php?id=28
甘肃｜崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
重温经典频道,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
广州综合频道,https://tencentplaywebsite.gztv.com/live/zonghes.m3u8?txSecret=751b5ecd94a0d9d34c7e37e25bb8b27a&txTime=193108637cb
广州影视频道,https://tencentplaywebsite.gztv.com/live/yingshi.m3u8?txSecret=074974bc25835d38fda6936ae40aabe9&txTime=193108637cb
广州法治频道,https://tencentplaywebsite.gztv.com/live/fazhi.m3u8?txSecret=f84d116447cf4c6fc8a66820d3fa2777&txTime=193108637cb
广州新闻频道,https://tencentplaywebsite.gztv.com/live/xinwen.m3u8?txSecret=c53d0e4d014632321a8e0efd6abecda4&txTime=193108637cb
广州竞赛频道,https://tencentplaywebsite.gztv.com/live/jingsai.m3u8?txSecret=cd5eb475078e689b230ada7df792e4de&txTime=193108637cb
广州南国频道,https://tencentplaywebsite.gztv.com/live/nanguodushi.m3u8?txSecret=e93eb85173edb8a0c70fd1438c7bd7d7&txTime=193108637cb

广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8
广东｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225966/index.m3u8
广东｜卫视,http://mywlkj.ddns.net:754/tv/gdgzdx.php?id=18
广东｜卫视,http://mywlkj.ddns.net:754/tv/qqcloud.php?id=25
广东｜卫视,http://mywlkj.ddns.net:754/tv/bst8m.php?id=42
广东｜珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
广东｜体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东｜国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj
广东｜移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广东｜广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广东｜广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广东｜广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广东｜广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广东｜广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广东｜深圳都市,http://livepull-tcyzb.sztv.com.cn/showto_live/dushi01.m3u8
广东｜番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
广东｜东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
广东｜东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
广东｜佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
广东｜佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
广东｜佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
广东｜佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
广东｜佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
广东｜佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
广东｜云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
广东｜云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
广东｜河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东｜河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东｜潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
广东｜潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
广东｜GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东｜GRTN生活频道,http://glive.grtn.cn/live/life.m3u8
广东｜GRTN纪录片频道,http://glive.grtn.cn/live/jilupian.m3u8
广东｜GRTN健康频道,http://glive.grtn.cn/live/health.m3u8
广东｜GRTN荔枝台,http://glive.grtn.cn/live/lizhi.m3u8
广东｜河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
广东｜河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
广东｜连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
广东｜惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
广东｜开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
广东｜开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
广东｜广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
广东｜化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
广东｜鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
广东｜廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
广东｜英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
广东｜普宁综合,http://php.jdshipin.com:8880/chudian.php?id=pnzh
广东｜紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
广东｜阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
广东｜惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
广东｜信宜综合,http://php.jdshipin.com:8880/chudian.php?id=xyzh
广东｜台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
广东｜遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
广东｜新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
广东｜罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
广东｜东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
广东｜吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
广东｜乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
广东｜潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
广东｜深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
广东｜工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
广东｜GRTN文化频道,http://glive.grtn.cn/live/wenhua_test0203.m3u8

广西｜卫视,http://mywlkj.ddns.net:754/tv/qqcloud.php?id=26
广西｜卫视,http://mywlkj.ddns.net:754/tv/bst8m.php?id=44
广西｜新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西｜罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
广西｜北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.flv
广西｜北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
广西｜桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
广西｜贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
广西｜贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
广西｜罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd

贵州｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225974/index.m3u8
贵州｜卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000489/index.m3u8?IAS
贵州｜卫视,http://mywlkj.ddns.net:754/tv/bst8m.php?id=46
贵州｜松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
贵州｜石阡新闻,http://111.123.209.13:9000/hls/main/playlist.m3u8
贵州｜七星关电视台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
贵州｜道真新闻综合,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8
贵州｜凤冈综合,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8

海南｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225978/index.m3u8
海南｜卫视,http://mywlkj.ddns.net:754/tv/qqcloud.php?id=33
海南｜公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南｜少儿,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000323/1.m3u8
海南｜少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?
海南｜文旅,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000322/1.m3u8
海南｜文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?fmmv6
海南｜文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南｜文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南｜新闻,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000321/1.m3u8
海南｜新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南｜自贸,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?

河北｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225961/index.m3u8
河北｜卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS
河北｜卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?
河北｜卫视,http://mywlkj.ddns.net:754/tv/qqcloud.php?id=30
河北｜武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
河北｜武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
河北｜荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
河北｜荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
河北｜荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
河北｜任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
河北｜任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
河北｜兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
河北｜大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
河北｜平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
河北｜平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
河北｜昌黎,http://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.flv
河北｜昌黎,http://livebroadcast.ccwb.cn/live/w1619693259142907.flv
河北｜清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
河北｜清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
河北｜石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
河北｜石家庄综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
河北｜石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
河北｜石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
河北｜衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
河北｜邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
河北｜邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
河北｜邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
河北｜邯郸科教,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
河北｜邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
河北｜邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
河北｜鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
河北｜鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
河北｜鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd

河南｜卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225988/index.m3u8
河南｜卫视,http://mywlkj.ddns.net:754/tv/qqcloud.php?id=31
河南｜梨园,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
河南｜梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
河南｜临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南｜义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
河南｜光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南｜兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
河南｜兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南｜内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
河南｜卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
河南｜叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
河南｜叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
河南｜周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南｜唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
河南｜唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
河南｜固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南｜宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
河南｜宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
河南｜嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
河南｜巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
河南｜扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南｜扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
河南｜新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
河南｜新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
河南｜新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
河南｜新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
河南｜新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
河南｜新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
河南｜方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
河南｜桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
河南｜桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
河南｜泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南｜济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
河南｜淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南｜渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南｜温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
河南｜滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
河南｜潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南｜灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
河南｜焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南｜焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
河南｜焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南｜焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
河南｜登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南｜禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
河南｜禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
河南｜禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
河南｜禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
河南｜禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
河南｜荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
河南｜西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
